Citat,Url,Källa
"Om man är ute efter en pålitlig långivare ska man absolut vända sig till Folkia eller (Monetti som du nu heter) för de kan man lita på. De svara alltid snabbt och pengarna kommer alltid som lovat. Har lånat tre gånger.",https://financer.com/sv/foretag/monetti/#comment-165
"De är helt okej, billigare än många andra smslån företag men det blir ganska dyrt ändå om man lånar i två år som jag gjorde. Ändå glad att jag fick låna för bankerna brukar neka mej lån.",https://financer.com/sv/foretag/monetti/#comment-163
