Key,Value
ny_kund_belopp_min,1000
ny_kund_belopp_max,30000
befintlig_kund_belopp_min,1000
befintlig_kund_belopp_max,30000
gratis_belopp_min,1000
gratis_belopp_max,30000
gratis_max_loptid,30
