Citat,Url,Källa
"Hade lite strul med ansökan först, visade sig vara jag som hade tekniska problem. Kundtjänst var snabba och snälla, och ansökan lika så. Kommer rekommendera Risicum till mina vänner.",https://financer.com/sv/foretag/risicum/#comment-5010
"Gillar risicum, har vänt mig till dom flera gånger för lite mindre lån när plånboken behöver lite extra krut. Har även lånat hos risicum på helgen när det var akut och allt har funkat fint! Kommer garantera vända mig till dom igen, har ju ingen anledning att byta.",https://financer.com/sv/foretag/risicum/#comment-1730
