Citat,Url,Källa
"Lysande konkurenskrafigt alternativ som jag inte sett tidigare. Behövde lån 10 K till resa eftersom den långa vintern gör mej galen. Fick lånet nästa dag två dagar innan resa. Ångar mej INTE!!!! Det var de värt ",https://financer.com/sv/foretag/goodcash/#comment-648
"Smidig långivare som det verka lätt att få lån från. Blev beviljad 30000 fast jag har 9 förfrågningar, 1 gammal anmärkning å 225000 i årsinkomst. 10000kr i synliga skulder. hehe",https://financer.com/sv/foretag/goodcash/#comment-343
