Citat,Url,Källa
Har man en bra översikt på sin ekonomi är ni ett bra komplement med snabb service för små lån.,https://www.easycredit.se/kundtjanst/kunder/
"Jag jämförde olika lån och fastnade för Easycredit. Jag tycker att ansökningsprocessen blir väldigt smidig med e-legitimation och att även låneprocessen är väldigt smidig, precis som jag vill ha det.",https://www.easycredit.se/kundtjanst/kunder/
