Citat,Url,Källa
"Lyckas få lån hos Risicom för någon vecka sen och nu från lånebutiken fast de har samma ägare. Var inte säker på de gick men det gjorde de alltså. Snabbt, bra, ingen kontakt med support, ränta ok.",https://financer.com/sv/foretag/lanbutiken/#comment-598
"Fan vad bra service! Tog mitt första lån här om dagen och är hel nöjd. WOW!! Vilken upplevelse! Fantastisk tjänst de erbjuder! Coolt!",https://financer.com/sv/foretag/lanbutiken/#comment-172
