Citat,Url,Källa
"Er tjänst har fungerat bra för mig. Också bra att man kan betala in extra när man vill på ett enkelt sätt.",https://se.trustpilot.com/reviews/5b71c21114b7d80a60a017e6
"Snabbt omhändertagande och utbetalning av önska summa.",https://se.trustpilot.com/reviews/5b6d495814b7d80a609fc272
